"","ExperimentName","Group","Gender","List","SubTrial","StimulDS1.CRESP","StimulDS1.RESP","StimulDS1.RT","File","Sub_Age"
"1126","Digit Symbol - Kopie",1,"female","Trial:2",16,"z","z",1609,"4_wrong3","21 _ 22"
"1127","Digit Symbol - Kopie",1,"female","Trial:2",17,"m","m",1221,"5_right","21 _ 22"
"1128","Digit Symbol - Kopie",1,"female","Trial:2",18,"m","m",1375,"3_right","21 _ 22"
"1129","Digit Symbol - Kopie",1,"female","Trial:2",19,"m","z",1428,"9_right","21 _ 22"
"1130","Digit Symbol - Kopie",1,"female","Trial:2",20,"z","z",1350,"6_wrong1","21 _ 22"
"1131","Digit Symbol - Kopie",1,"female","Trial:2",21,"m","m",1300,"7_right","21 _ 22"
"1132","Digit Symbol - Kopie",1,"female","Trial:2",22,"m","m",987,"1_right","21 _ 22"
"1133","Digit Symbol - Kopie",1,"female","Trial:2",23,"m","m",1111,"3_right","21 _ 22"
"1134","Digit Symbol - Kopie",1,"female","Trial:2",24,"m","m",1566,"8_right","21 _ 22"
"1135","Digit Symbol - Kopie",1,"female","Trial:2",25,"z","z",1162,"9_wrong5","21 _ 22"
"1136","Digit Symbol - Kopie",1,"female","Trial:2",26,"m","m",1280,"7_right","21 _ 22"
"1137","Digit Symbol - Kopie",1,"female","Trial:2",27,"m","z",1264,"1_wrong1","21 _ 22"
"1138","Digit Symbol - Kopie",1,"female","Trial:2",28,"z","z",1913,"6_wrong5","21 _ 22"
"1139","Digit Symbol - Kopie",1,"female","Trial:2",29,"m","m",1792,"9_right","21 _ 22"
"1140","Digit Symbol - Kopie",1,"female","Trial:2",30,"z","z",1252,"4_wrong1","21 _ 22"
"1141","Digit Symbol - Kopie",1,"female","Trial:2",31,"z","z",1333,"2_wrong5","21 _ 22"
"1142","Digit Symbol - Kopie",1,"female","Trial:2",32,"m","m",1427,"4_right","21 _ 22"
"1143","Digit Symbol - Kopie",1,"female","Trial:2",33,"z","z",1454,"8_wrong1","21 _ 22"
"1144","Digit Symbol - Kopie",1,"female","Trial:2",34,"z","z",1559,"1_wrong5","21 _ 22"
"1145","Digit Symbol - Kopie",1,"female","Trial:2",35,"z","z",1445,"6_wrong3","21 _ 22"
"1146","Digit Symbol - Kopie",1,"female","Trial:2",36,"z","z",1558,"2_wrong1","21 _ 22"
"1147","Digit Symbol - Kopie",1,"female","Trial:2",37,"z","z",1204,"2_wrong4","21 _ 22"
"1148","Digit Symbol - Kopie",1,"female","Trial:2",38,"m","m",1015,"5_right","21 _ 22"
"1149","Digit Symbol - Kopie",1,"female","Trial:2",39,"z","z",1265,"5_wrong4","21 _ 22"
"1150","Digit Symbol - Kopie",1,"female","Trial:2",40,"m","m",1442,"4_right","21 _ 22"
"1151","Digit Symbol - Kopie",1,"female","Trial:2",41,"z","z",1523,"8_wrong5","21 _ 22"
"1152","Digit Symbol - Kopie",1,"female","Trial:2",42,"z","z",978,"9_wrong2","21 _ 22"
"1153","Digit Symbol - Kopie",1,"female","Trial:2",43,"m","m",990,"8_right","21 _ 22"
"1154","Digit Symbol - Kopie",1,"female","Trial:2",44,"z","z",1370,"2_wrong2","21 _ 22"
"1155","Digit Symbol - Kopie",1,"female","Trial:2",45,"m","m",1350,"7_right","21 _ 22"
"1156","Digit Symbol - Kopie",1,"female","Trial:2",46,"z","z",860,"7_wrong1","21 _ 22"
"1157","Digit Symbol - Kopie",1,"female","Trial:2",47,"z","z",1501,"3_wrong3","21 _ 22"
"1158","Digit Symbol - Kopie",1,"female","Trial:2",48,"m","m",972,"2_right","21 _ 22"
"1159","Digit Symbol - Kopie",1,"female","Trial:2",49,"m","m",1137,"2_right","21 _ 22"
"1160","Digit Symbol - Kopie",1,"female","Trial:2",50,"m","z",1094,"3_right","21 _ 22"
"1161","Digit Symbol - Kopie",1,"female","Trial:2",51,"m","m",2102,"8_right","21 _ 22"
"1162","Digit Symbol - Kopie",1,"female","Trial:2",52,"z","z",1670,"5_wrong1","21 _ 22"
"1163","Digit Symbol - Kopie",1,"female","Trial:2",53,"m","m",1270,"9_right","21 _ 22"
"1164","Digit Symbol - Kopie",1,"female","Trial:2",54,"z","z",1711,"2_wrong3","21 _ 22"
"1165","Digit Symbol - Kopie",1,"female","Trial:2",55,"m","m",1702,"6_right","21 _ 22"
"1166","Digit Symbol - Kopie",1,"female","Trial:2",56,"m","m",1086,"5_right","21 _ 22"
"1167","Digit Symbol - Kopie",1,"female","Trial:2",57,"z","z",1117,"8_wrong3","21 _ 22"
"1168","Digit Symbol - Kopie",1,"female","Trial:2",58,"m","m",1364,"4_right","21 _ 22"
"1169","Digit Symbol - Kopie",1,"female","Trial:2",59,"m","z",1377,"9_right","21 _ 22"
"1170","Digit Symbol - Kopie",1,"female","Trial:2",60,"z","z",1333,"7_wrong4","21 _ 22"
"1171","Digit Symbol - Kopie",1,"female","Trial:2",61,"z","z",1451,"4_wrong2","21 _ 22"
"1172","Digit Symbol - Kopie",1,"female","Trial:2",62,"m","m",1324,"3_right","21 _ 22"
"1173","Digit Symbol - Kopie",1,"female","Trial:2",63,"z","z",1299,"5_wrong3","21 _ 22"
"1174","Digit Symbol - Kopie",1,"female","Trial:2",64,"m","m",1154,"5_right","21 _ 22"
"1175","Digit Symbol - Kopie",1,"female","Trial:2",65,"m","m",1247,"1_right","21 _ 22"
"1176","Digit Symbol - Kopie",1,"female","Trial:2",66,"m","m",1129,"3_right","21 _ 22"
"1177","Digit Symbol - Kopie",1,"female","Trial:2",67,"z","z",1391,"7_wrong2","21 _ 22"
"1178","Digit Symbol - Kopie",1,"female","Trial:2",68,"z","z",1083,"6_wrong2","21 _ 22"
"1179","Digit Symbol - Kopie",1,"female","Trial:2",69,"m","m",947,"8_right","21 _ 22"
"1180","Digit Symbol - Kopie",1,"female","Trial:2",70,"m","m",952,"2_right","21 _ 22"
"1181","Digit Symbol - Kopie",1,"female","Trial:2",71,"z","z",1613,"6_wrong4","21 _ 22"
"1182","Digit Symbol - Kopie",1,"female","Trial:2",72,"m","m",888,"6_right","21 _ 22"
"1183","Digit Symbol - Kopie",1,"female","Trial:2",73,"m","m",760,"6_right","21 _ 22"
"1184","Digit Symbol - Kopie",1,"female","Trial:2",74,"m","m",1381,"2_right","21 _ 22"
"1185","Digit Symbol - Kopie",1,"female","Trial:2",75,"m","m",969,"4_right","21 _ 22"
"1186","Digit Symbol - Kopie",1,"female","Trial:2",76,"z","z",886,"4_wrong5","21 _ 22"
"1187","Digit Symbol - Kopie",1,"female","Trial:2",77,"z","z",1077,"1_wrong2","21 _ 22"
